order_id,customer_id,product_id,order_date,quantity,price,total_amount
ORD_01273,CUST_0767,PROD_012,2023-07-23,5,220.67,1103.35
ORD_02758,CUST_0125,PROD_025,2023-07-23,5,191.87,959.35
ORD_02128,CUST_0454,PROD_017,2023-07-24,2,228.75,457.5
ORD_03982,CUST_0523,PROD_050,2023-07-24,1,78.87,78.87
ORD_00206,CUST_0851,PROD_015,2023-07-24,1,160.09,160.09
ORD_01329,CUST_0704,PROD_025,2023-07-24,1,191.87,191.87
ORD_03747,CUST_0319,PROD_006,2023-07-24,1,283.73,283.73
ORD_01897,CUST_0890,PROD_024,2023-07-24,2,295.28,590.56
ORD_01924,CUST_0953,PROD_010,2023-07-24,1,424.35,424.35
ORD_03316,CUST_0085,PROD_011,2023-07-24,3,349.32,1047.96
ORD_03398,CUST_0322,PROD_044,2023-07-24,3,306.83,920.49
ORD_00301,CUST_0690,PROD_025,2023-07-24,5,191.87,959.35
ORD_02048,CUST_0965,PROD_012,2023-07-24,3,220.67,662.01
ORD_03336,CUST_0071,PROD_017,2023-07-24,3,228.75,686.25
ORD_04605,CUST_0460,PROD_012,2023-07-24,1,220.67,220.67
ORD_02070,CUST_0294,PROD_044,2023-07-24,5,306.83,1534.1499999999999
ORD_02264,CUST_0032,PROD_028,2023-07-25,5,347.32,1736.6
ORD_00923,CUST_0378,PROD_017,2023-07-25,1,228.75,228.75
ORD_04849,CUST_0080,PROD_022,2023-07-25,4,221.18,884.72
ORD_03831,CUST_0108,PROD_014,2023-07-25,1,144.94,144.94
ORD_04226,CUST_0603,PROD_006,2023-07-25,5,283.73,1418.65
ORD_00977,CUST_0089,PROD_001,2023-07-25,3,154.57,463.71
ORD_03324,CUST_0546,PROD_030,2023-07-25,5,91.76,458.8
ORD_01292,CUST_0574,PROD_006,2023-07-25,4,283.73,1134.92
ORD_01932,CUST_0145,PROD_040,2023-07-25,2,45.14,90.28
ORD_01628,CUST_0929,PROD_036,2023-07-25,2,22.47,44.94
ORD_03917,CUST_0176,PROD_023,2023-07-25,4,166.24,664.96
ORD_00656,CUST_0986,PROD_045,2023-07-25,3,188.65,565.95
ORD_04524,CUST_0109,PROD_043,2023-07-25,2,341.79,683.58
ORD_00765,CUST_0562,PROD_013,2023-07-26,3,339.75,1019.25
ORD_02713,CUST_0793,PROD_024,2023-07-26,1,295.28,295.28
ORD_04269,CUST_0948,PROD_001,2023-07-26,5,154.57,772.8499999999999
ORD_02728,CUST_0792,PROD_004,2023-07-26,2,31.43,62.86
ORD_03959,CUST_0660,PROD_032,2023-07-26,3,79.87,239.61
ORD_00136,CUST_0470,PROD_016,2023-07-26,1,396.6,396.6
ORD_01523,CUST_0476,PROD_039,2023-07-26,2,176.9,353.8
ORD_02693,CUST_0116,PROD_047,2023-07-26,1,494.14,494.14
ORD_02193,CUST_0040,PROD_024,2023-07-26,2,295.28,590.56
ORD_00892,CUST_0567,PROD_011,2023-07-26,5,349.32,1746.6
ORD_02848,CUST_0210,PROD_049,2023-07-26,3,347.25,1041.75
ORD_00330,CUST_0814,PROD_025,2023-07-27,2,191.87,383.74
ORD_00313,CUST_0375,PROD_014,2023-07-27,5,144.94,724.7
ORD_00776,CUST_0557,PROD_038,2023-07-27,1,322.08,322.08
ORD_01678,CUST_0107,PROD_003,2023-07-27,5,292.83,1464.1499999999999
ORD_01841,CUST_0680,PROD_006,2023-07-27,2,283.73,567.46
ORD_03898,CUST_0031,PROD_033,2023-07-27,4,446.15,1784.6
ORD_03852,CUST_0001,PROD_018,2023-07-27,2,401.21,802.42
ORD_01915,CUST_0076,PROD_040,2023-07-27,4,45.14,180.56
ORD_00745,CUST_0527,PROD_025,2023-07-27,4,191.87,767.48
ORD_03905,CUST_0040,PROD_019,2023-07-27,4,412.99,1651.96
ORD_02186,CUST_0668,PROD_005,2023-07-27,2,70.27,140.54
ORD_04875,CUST_0427,PROD_037,2023-07-27,5,326.45,1632.25
ORD_00241,CUST_0828,PROD_028,2023-07-27,4,347.32,1389.28
ORD_02845,CUST_0595,PROD_029,2023-07-28,2,193.53,387.06
ORD_04824,CUST_0535,PROD_046,2023-07-28,1,116.77,116.77
ORD_01248,CUST_0705,PROD_010,2023-07-28,3,424.35,1273.0500000000002
ORD_00399,CUST_0675,PROD_026,2023-07-28,2,304.53,609.06
ORD_00463,CUST_0043,PROD_027,2023-07-28,5,355.74,1778.7
ORD_03326,CUST_0004,PROD_038,2023-07-28,1,322.08,322.08
ORD_04196,CUST_0605,PROD_009,2023-07-28,5,329.62,1648.1
ORD_04759,CUST_0809,PROD_005,2023-07-28,5,70.27,351.34999999999997
ORD_00352,CUST_0290,PROD_026,2023-07-28,5,304.53,1522.6499999999999
ORD_04435,CUST_0833,PROD_029,2023-07-28,1,193.53,193.53
ORD_04660,CUST_0398,PROD_046,2023-07-28,1,116.77,116.77
ORD_02955,CUST_0358,PROD_011,2023-07-28,1,349.32,349.32
ORD_04475,CUST_0207,PROD_030,2023-07-28,1,91.76,91.76
ORD_01803,CUST_0387,PROD_050,2023-07-28,4,78.87,315.48
ORD_04963,CUST_0561,PROD_030,2023-07-28,4,91.76,367.04
ORD_04794,CUST_0248,PROD_025,2023-07-28,5,191.87,959.35
ORD_03070,CUST_0468,PROD_033,2023-07-28,4,446.15,1784.6
ORD_00351,CUST_0517,PROD_047,2023-08-01,4,494.14,1976.56
ORD_04826,CUST_0785,PROD_031,2023-08-01,4,220.96,883.84
ORD_03243,CUST_0229,PROD_050,2023-08-01,2,78.87,157.74
ORD_03013,CUST_0425,PROD_030,2023-08-01,1,91.76,91.76
ORD_00054,CUST_0688,PROD_048,2023-08-01,3,232.46,697.38
ORD_00215,CUST_0001,PROD_045,2023-08-01,5,188.65,943.25
ORD_04934,CUST_0738,PROD_037,2023-08-01,2,326.45,652.9
ORD_01071,CUST_0539,PROD_031,2023-08-01,3,220.96,662.88
ORD_02333,CUST_0149,PROD_027,2023-08-01,2,355.74,711.48
ORD_04498,CUST_0478,PROD_045,2023-08-01,3,188.65,565.95
ORD_04285,CUST_0398,PROD_023,2023-08-01,2,166.24,332.48
ORD_01317,CUST_0728,PROD_040,2023-08-02,5,45.14,225.7
ORD_03212,CUST_0527,PROD_045,2023-08-02,3,188.65,565.95
ORD_04441,CUST_0781,PROD_011,2023-08-02,4,349.32,1397.28
ORD_03973,CUST_0670,PROD_009,2023-08-02,4,329.62,1318.48
ORD_02778,CUST_0129,PROD_017,2023-08-02,4,228.75,915.0
ORD_02483,CUST_0451,PROD_039,2023-08-02,4,176.9,707.6
ORD_01383,CUST_0301,PROD_033,2023-08-02,4,446.15,1784.6
ORD_02380,CUST_0648,PROD_028,2023-08-02,4,347.32,1389.28
ORD_03263,CUST_0118,PROD_042,2023-08-02,1,162.5,162.5
ORD_04154,CUST_0901,PROD_017,2023-08-02,4,228.75,915.0
ORD_04867,CUST_0389,PROD_038,2023-08-02,1,322.08,322.08
ORD_01569,CUST_0985,PROD_049,2023-08-02,3,347.25,1041.75
ORD_01645,CUST_0425,PROD_026,2023-08-02,5,304.53,1522.6499999999999
ORD_02327,CUST_0040,PROD_048,2023-08-03,1,232.46,232.46
ORD_00498,CUST_0325,PROD_024,2023-08-03,5,295.28,1476.3999999999999
ORD_03331,CUST_0552,PROD_018,2023-08-03,2,401.21,802.42
ORD_00309,CUST_0343,PROD_023,2023-08-03,3,166.24,498.72
ORD_00291,CUST_0322,PROD_003,2023-08-03,5,292.83,1464.1499999999999
ORD_03416,CUST_0209,PROD_035,2023-08-03,3,85.69,257.07
ORD_00457,CUST_0644,PROD_038,2023-08-03,4,322.08,1288.32
ORD_03223,CUST_0623,PROD_041,2023-08-03,3,210.72,632.16
ORD_01799,CUST_0958,PROD_020,2023-08-03,3,430.21,1290.6299999999999
ORD_03486,CUST_0004,PROD_002,2023-08-03,4,248.14,992.56
ORD_01477,CUST_0023,PROD_026,2023-08-03,2,304.53,609.06
ORD_02446,CUST_0014,PROD_039,2023-08-03,4,176.9,707.6
ORD_01361,CUST_0226,PROD_006,2023-08-03,3,283.73,851.19
ORD_04821,CUST_0786,PROD_036,2023-08-03,5,22.47,112.35
ORD_02060,CUST_0316,PROD_013,2023-08-03,2,339.75,679.5
ORD_03289,CUST_0553,PROD_021,2023-08-03,2,459.15,918.3
ORD_02084,CUST_0333,PROD_006,2023-08-03,2,283.73,567.46
ORD_00300,CUST_0701,PROD_044,2023-08-03,2,306.83,613.66
ORD_02755,CUST_0393,PROD_002,2023-08-03,4,248.14,992.56
ORD_03321,CUST_0942,PROD_003,2023-08-03,1,292.83,292.83
ORD_00587,CUST_0516,PROD_042,2023-08-03,2,162.5,325.0
ORD_00423,CUST_0445,PROD_017,2023-08-03,5,228.75,1143.75
ORD_04574,CUST_0777,PROD_041,2023-08-03,2,210.72,421.44
ORD_02994,CUST_0891,PROD_008,2023-08-03,5,367.3,1836.5
ORD_04569,CUST_0189,PROD_002,2023-08-03,2,248.14,496.28
ORD_03529,CUST_0802,PROD_048,2023-08-04,3,232.46,697.38
ORD_00323,CUST_0237,PROD_043,2023-08-04,1,341.79,341.79
ORD_00235,CUST_0474,PROD_042,2023-08-04,2,162.5,325.0
ORD_03834,CUST_0049,PROD_040,2023-08-04,1,45.14,45.14
ORD_03407,CUST_0868,PROD_009,2023-08-04,2,329.62,659.24
ORD_00529,CUST_0744,PROD_047,2023-08-04,5,494.14,2470.7
ORD_03805,CUST_0548,PROD_007,2023-08-04,2,178.15,356.3
ORD_01488,CUST_0919,PROD_025,2023-08-04,5,191.87,959.35
ORD_02318,CUST_0929,PROD_022,2023-08-04,4,221.18,884.72
ORD_02560,CUST_0191,PROD_008,2023-08-04,3,367.3,1101.9
ORD_02196,CUST_0897,PROD_014,2023-08-04,1,144.94,144.94
ORD_04833,CUST_0329,PROD_045,2023-08-04,5,188.65,943.25
ORD_02949,CUST_0063,PROD_030,2023-08-04,4,91.76,367.04
ORD_04818,CUST_0514,PROD_013,2023-08-04,2,339.75,679.5
ORD_04066,CUST_0016,PROD_019,2023-08-04,2,412.99,825.98
ORD_00271,CUST_0765,PROD_041,2023-08-04,5,210.72,1053.6
ORD_02219,CUST_0743,PROD_025,2023-08-05,1,191.87,191.87
ORD_04595,CUST_0743,PROD_034,2023-08-05,4,179.48,717.92
ORD_02036,CUST_0597,PROD_043,2023-08-05,5,341.79,1708.95
ORD_01436,CUST_0125,PROD_006,2023-08-05,5,283.73,1418.65
ORD_01251,CUST_0449,PROD_013,2023-08-05,1,339.75,339.75
ORD_04964,CUST_0380,PROD_035,2023-08-05,5,85.69,428.45
ORD_01493,CUST_0931,PROD_019,2023-08-05,2,412.99,825.98
ORD_02876,CUST_0422,PROD_019,2023-08-05,1,412.99,412.99
ORD_03251,CUST_0346,PROD_027,2023-08-05,3,355.74,1067.22
ORD_01277,CUST_0530,PROD_027,2023-08-05,5,355.74,1778.7
ORD_01702,CUST_0684,PROD_049,2023-08-06,1,347.25,347.25
ORD_02260,CUST_0288,PROD_001,2023-08-06,3,154.57,463.71
ORD_04546,CUST_0833,PROD_049,2023-08-06,3,347.25,1041.75
ORD_04290,CUST_0736,PROD_030,2023-08-06,5,91.76,458.8
ORD_04485,CUST_0690,PROD_013,2023-08-06,1,339.75,339.75
ORD_01456,CUST_0131,PROD_006,2023-08-06,3,283.73,851.19
ORD_02198,CUST_0445,PROD_004,2023-08-06,2,31.43,62.86
ORD_03585,CUST_0653,PROD_028,2023-08-06,2,347.32,694.64
ORD_03560,CUST_0578,PROD_041,2023-08-06,4,210.72,842.88
ORD_01300,CUST_0442,PROD_050,2023-08-06,2,78.87,157.74
ORD_03156,CUST_0544,PROD_023,2023-08-06,2,166.24,332.48
ORD_03681,CUST_0672,PROD_019,2023-08-06,4,412.99,1651.96
ORD_03219,CUST_0395,PROD_046,2023-08-06,2,116.77,233.54
ORD_04812,CUST_0907,PROD_042,2023-08-06,1,162.5,162.5
ORD_04733,CUST_0963,PROD_033,2023-08-06,5,446.15,2230.75
ORD_01655,CUST_0460,PROD_030,2023-08-06,1,91.76,91.76
ORD_03152,CUST_0557,PROD_045,2023-08-07,5,188.65,943.25
ORD_04708,CUST_0516,PROD_007,2023-08-07,3,178.15,534.45
ORD_00640,CUST_0672,PROD_048,2023-08-07,5,232.46,1162.3
ORD_04192,CUST_0913,PROD_035,2023-08-07,3,85.69,257.07
ORD_01849,CUST_0197,PROD_027,2023-08-07,4,355.74,1422.96
ORD_04516,CUST_0871,PROD_018,2023-08-07,2,401.21,802.42
ORD_01890,CUST_0014,PROD_027,2023-08-07,4,355.74,1422.96
ORD_03840,CUST_0923,PROD_032,2023-08-07,5,79.87,399.35
ORD_02303,CUST_0664,PROD_022,2023-08-07,3,221.18,663.54
ORD_01661,CUST_0471,PROD_016,2023-08-07,3,396.6,1189.8000000000002
ORD_02611,CUST_0864,PROD_006,2023-08-07,5,283.73,1418.65
ORD_00551,CUST_0027,PROD_031,2023-08-07,3,220.96,662.88
ORD_00642,CUST_0541,PROD_039,2023-08-07,1,176.9,176.9
ORD_02139,CUST_0253,PROD_008,2023-08-08,1,367.3,367.3
ORD_02586,CUST_0754,PROD_045,2023-08-08,2,188.65,377.3
ORD_01864,CUST_0222,PROD_023,2023-08-08,1,166.24,166.24
ORD_04006,CUST_0166,PROD_018,2023-08-08,3,401.21,1203.6299999999999
ORD_00073,CUST_0562,PROD_045,2023-08-08,1,188.65,188.65
ORD_00331,CUST_0744,PROD_026,2023-08-08,5,304.53,1522.6499999999999
ORD_02513,CUST_0235,PROD_044,2023-08-08,5,306.83,1534.1499999999999
ORD_02082,CUST_0276,PROD_040,2023-08-08,1,45.14,45.14
ORD_04869,CUST_0334,PROD_046,2023-08-08,5,116.77,583.85
ORD_00996,CUST_0126,PROD_008,2023-08-08,4,367.3,1469.2
ORD_01562,CUST_0691,PROD_021,2023-08-08,1,459.15,459.15
ORD_00560,CUST_0530,PROD_046,2023-08-08,5,116.77,583.85
ORD_02866,CUST_0371,PROD_025,2023-08-08,3,191.87,575.61
ORD_00860,CUST_0965,PROD_025,2023-08-08,5,191.87,959.35
ORD_03397,CUST_0332,PROD_046,2023-08-08,1,116.77,116.77
ORD_03187,CUST_0927,PROD_024,2023-08-08,1,295.28,295.28
ORD_03035,CUST_0983,PROD_036,2023-08-09,2,22.47,44.94
ORD_02404,CUST_0058,PROD_014,2023-08-09,2,144.94,289.88
ORD_03478,CUST_0501,PROD_012,2023-08-09,3,220.67,662.01
ORD_04933,CUST_0983,PROD_015,2023-08-09,2,160.09,320.18
ORD_00908,CUST_0506,PROD_012,2023-08-09,3,220.67,662.01
ORD_02470,CUST_0608,PROD_020,2023-08-09,2,430.21,860.42
ORD_00307,CUST_0430,PROD_041,2023-08-09,1,210.72,210.72
ORD_04156,CUST_0054,PROD_007,2023-08-09,2,178.15,356.3
ORD_02890,CUST_0429,PROD_033,2023-08-09,2,446.15,892.3
ORD_04383,CUST_0717,PROD_020,2023-08-09,5,430.21,2151.0499999999997
ORD_02665,CUST_0324,PROD_035,2023-08-09,1,85.69,85.69
ORD_04250,CUST_0599,PROD_044,2023-08-09,1,306.83,306.83
ORD_04823,CUST_0089,PROD_015,2023-08-10,3,160.09,480.27
ORD_02824,CUST_0848,PROD_007,2023-08-10,3,178.15,534.45
ORD_02846,CUST_0648,PROD_002,2023-08-10,1,248.14,248.14
ORD_04458,CUST_0014,PROD_046,2023-08-10,1,116.77,116.77
ORD_02460,CUST_0227,PROD_020,2023-08-10,4,430.21,1720.84
ORD_02500,CUST_0932,PROD_036,2023-08-10,3,22.47,67.41
ORD_00785,CUST_0023,PROD_031,2023-08-10,1,220.96,220.96
ORD_01439,CUST_0991,PROD_014,2023-08-10,5,144.94,724.7
ORD_01296,CUST_0181,PROD_027,2023-08-10,5,355.74,1778.7
ORD_00091,CUST_0996,PROD_040,2023-08-10,2,45.14,90.28
ORD_00700,CUST_0486,PROD_046,2023-08-10,4,116.77,467.08
ORD_02801,CUST_0390,PROD_027,2023-08-11,3,355.74,1067.22
ORD_01391,CUST_0918,PROD_048,2023-08-11,4,232.46,929.84
ORD_04671,CUST_0210,PROD_022,2023-08-11,2,221.18,442.36
ORD_01433,CUST_0165,PROD_027,2023-08-11,5,355.74,1778.7
ORD_02482,CUST_0179,PROD_046,2023-08-11,3,116.77,350.31
ORD_00342,CUST_0674,PROD_046,2023-08-11,1,116.77,116.77
ORD_01478,CUST_0673,PROD_028,2023-08-11,4,347.32,1389.28
ORD_01484,CUST_0074,PROD_042,2023-08-11,1,162.5,162.5
ORD_04838,CUST_0788,PROD_050,2023-08-11,4,78.87,315.48
ORD_03189,CUST_0519,PROD_026,2023-08-11,3,304.53,913.5899999999999
ORD_00990,CUST_0507,PROD_021,2023-08-11,1,459.15,459.15
ORD_02905,CUST_0713,PROD_007,2023-08-11,2,178.15,356.3
ORD_00779,CUST_0739,PROD_002,2023-08-11,3,248.14,744.42
ORD_04173,CUST_0520,PROD_021,2023-08-11,3,459.15,1377.4499999999998
ORD_02197,CUST_0432,PROD_025,2023-08-11,1,191.87,191.87
ORD_02486,CUST_0334,PROD_017,2023-08-12,2,228.75,457.5
ORD_02453,CUST_0704,PROD_043,2023-08-12,3,341.79,1025.3700000000001
ORD_00633,CUST_0394,PROD_033,2023-08-12,2,446.15,892.3
ORD_01856,CUST_0456,PROD_002,2023-08-12,5,248.14,1240.6999999999998
ORD_04885,CUST_0595,PROD_001,2023-08-12,3,154.57,463.71
ORD_01930,CUST_0960,PROD_042,2023-08-12,2,162.5,325.0
ORD_04748,CUST_0777,PROD_018,2023-08-12,4,401.21,1604.84
ORD_01092,CUST_0011,PROD_048,2023-08-12,2,232.46,464.92
ORD_00402,CUST_0592,PROD_004,2023-08-12,3,31.43,94.28999999999999
ORD_03542,CUST_0011,PROD_027,2023-08-12,4,355.74,1422.96
ORD_02575,CUST_0551,PROD_028,2023-08-12,1,347.32,347.32
ORD_01410,CUST_0290,PROD_043,2023-08-12,3,341.79,1025.3700000000001
ORD_03474,CUST_0941,PROD_007,2023-08-12,1,178.15,178.15
ORD_02258,CUST_0734,PROD_042,2023-08-12,2,162.5,325.0
ORD_04464,CUST_0530,PROD_041,2023-08-12,3,210.72,632.16
ORD_03335,CUST_0665,PROD_021,2023-08-13,4,459.15,1836.6
ORD_01398,CUST_0868,PROD_021,2023-08-13,2,459.15,918.3
ORD_00176,CUST_0747,PROD_040,2023-08-13,5,45.14,225.7
ORD_02229,CUST_0553,PROD_021,2023-08-13,2,459.15,918.3
ORD_03873,CUST_0202,PROD_006,2023-08-14,1,283.73,283.73
ORD_00318,CUST_0574,PROD_027,2023-08-14,4,355.74,1422.96
ORD_03944,CUST_0745,PROD_013,2023-08-14,1,339.75,339.75
ORD_04664,CUST_0243,PROD_018,2023-08-14,5,401.21,2006.05
ORD_04768,CUST_0087,PROD_007,2023-08-14,3,178.15,534.45
ORD_03950,CUST_0438,PROD_042,2023-08-14,3,162.5,487.5
ORD_02656,CUST_0333,PROD_034,2023-08-14,4,179.48,717.92
ORD_03757,CUST_0256,PROD_044,2023-08-14,1,306.83,306.83
ORD_01809,CUST_0305,PROD_031,2023-08-14,2,220.96,441.92
ORD_00876,CUST_0557,PROD_020,2023-08-15,3,430.21,1290.6299999999999
ORD_00281,CUST_0766,PROD_024,2023-08-15,2,295.28,590.56
ORD_02798,CUST_0050,PROD_021,2023-08-15,3,459.15,1377.4499999999998
ORD_04495,CUST_0118,PROD_007,2023-08-15,5,178.15,890.75
ORD_00187,CUST_0374,PROD_028,2023-08-15,5,347.32,1736.6
ORD_00166,CUST_0477,PROD_026,2023-08-15,5,304.53,1522.6499999999999
ORD_00253,CUST_0538,PROD_018,2023-08-15,1,401.21,401.21
ORD_00519,CUST_0948,PROD_035,2023-08-15,2,85.69,171.38
ORD_01823,CUST_0495,PROD_050,2023-08-15,2,78.87,157.74
ORD_04901,CUST_0027,PROD_042,2023-08-15,2,162.5,325.0
ORD_00563,CUST_0269,PROD_047,2023-08-15,2,494.14,988.28
ORD_02244,CUST_0118,PROD_005,2023-08-15,5,70.27,351.34999999999997
ORD_00581,CUST_0737,PROD_045,2023-08-15,2,188.65,377.3
ORD_01719,CUST_0543,PROD_015,2023-08-15,2,160.09,320.18
ORD_00515,CUST_0580,PROD_013,2023-08-15,5,339.75,1698.75
ORD_02109,CUST_0837,PROD_042,2023-08-16,5,162.5,812.5
ORD_02729,CUST_0453,PROD_021,2023-08-16,2,459.15,918.3
ORD_02376,CUST_0816,PROD_033,2023-08-16,2,446.15,892.3
ORD_02177,CUST_0934,PROD_032,2023-08-16,5,79.87,399.35
ORD_00925,CUST_0577,PROD_049,2023-08-16,3,347.25,1041.75
ORD_03158,CUST_0404,PROD_036,2023-08-16,5,22.47,112.35
ORD_01025,CUST_0351,PROD_009,2023-08-16,1,329.62,329.62
ORD_02315,CUST_0184,PROD_040,2023-08-16,2,45.14,90.28
ORD_02715,CUST_0501,PROD_026,2023-08-16,3,304.53,913.5899999999999
ORD_03249,CUST_0553,PROD_028,2023-08-16,3,347.32,1041.96
ORD_00759,CUST_0164,PROD_014,2023-08-16,1,144.94,144.94
ORD_03771,CUST_0773,PROD_032,2023-08-16,5,79.87,399.35
ORD_03072,CUST_0014,PROD_038,2023-08-16,5,322.08,1610.3999999999999
ORD_02858,CUST_0621,PROD_047,2023-08-16,5,494.14,2470.7
ORD_00714,CUST_0663,PROD_029,2023-08-17,1,193.53,193.53
ORD_04405,CUST_0246,PROD_045,2023-08-17,1,188.65,188.65
ORD_04656,CUST_0331,PROD_012,2023-08-17,1,220.67,220.67
ORD_04075,CUST_0405,PROD_018,2023-08-17,1,401.21,401.21
ORD_00438,CUST_0066,PROD_012,2023-08-17,2,220.67,441.34
ORD_01217,CUST_0630,PROD_025,2023-08-17,4,191.87,767.48
ORD_02108,CUST_0626,PROD_016,2023-08-17,5,396.6,1983.0
ORD_00488,CUST_0850,PROD_021,2023-08-17,4,459.15,1836.6
ORD_04479,CUST_0132,PROD_044,2023-08-17,3,306.83,920.49
ORD_02144,CUST_0693,PROD_035,2023-08-17,5,85.69,428.45
ORD_04193,CUST_0323,PROD_013,2023-08-17,3,339.75,1019.25
ORD_02990,CUST_0890,PROD_040,2023-08-17,4,45.14,180.56
ORD_03393,CUST_0424,PROD_021,2023-08-17,2,459.15,918.3
ORD_04904,CUST_0302,PROD_050,2023-08-17,4,78.87,315.48
ORD_01504,CUST_0924,PROD_040,2023-08-17,5,45.14,225.7
ORD_02081,CUST_0552,PROD_024,2023-08-18,3,295.28,885.8399999999999
ORD_01829,CUST_0986,PROD_044,2023-08-18,2,306.83,613.66
ORD_04401,CUST_0092,PROD_020,2023-08-18,2,430.21,860.42
ORD_01229,CUST_0954,PROD_033,2023-08-18,2,446.15,892.3
ORD_01212,CUST_0673,PROD_013,2023-08-18,5,339.75,1698.75
ORD_04106,CUST_0229,PROD_019,2023-08-18,2,412.99,825.98
ORD_03734,CUST_0705,PROD_009,2023-08-18,3,329.62,988.86
ORD_01188,CUST_0263,PROD_005,2023-08-18,3,70.27,210.81
ORD_01030,CUST_0832,PROD_037,2023-08-18,5,326.45,1632.25
ORD_03763,CUST_0089,PROD_011,2023-08-18,5,349.32,1746.6
ORD_04477,CUST_0322,PROD_049,2023-08-18,5,347.25,1736.25
ORD_00898,CUST_0777,PROD_032,2023-08-19,5,79.87,399.35
ORD_04296,CUST_0747,PROD_041,2023-08-19,4,210.72,842.88
ORD_02174,CUST_0054,PROD_009,2023-08-19,2,329.62,659.24
ORD_04604,CUST_0765,PROD_016,2023-08-19,2,396.6,793.2
ORD_01295,CUST_0778,PROD_032,2023-08-19,5,79.87,399.35
ORD_00969,CUST_0061,PROD_045,2023-08-19,4,188.65,754.6
ORD_02245,CUST_0663,PROD_042,2023-08-19,2,162.5,325.0
ORD_02521,CUST_0240,PROD_046,2023-08-19,2,116.77,233.54
ORD_00484,CUST_0826,PROD_025,2023-08-20,4,191.87,767.48
ORD_02344,CUST_0378,PROD_013,2023-08-20,5,339.75,1698.75
ORD_00416,CUST_0467,PROD_020,2023-08-20,1,430.21,430.21
ORD_04988,CUST_0969,PROD_015,2023-08-20,4,160.09,640.36
ORD_01979,CUST_0124,PROD_045,2023-08-20,4,188.65,754.6
ORD_03985,CUST_0148,PROD_043,2023-08-20,2,341.79,683.58
ORD_02171,CUST_0826,PROD_032,2023-08-20,5,79.87,399.35
ORD_02838,CUST_0081,PROD_042,2023-08-20,4,162.5,650.0
ORD_03120,CUST_0911,PROD_034,2023-08-20,3,179.48,538.4399999999999
ORD_01759,CUST_0412,PROD_029,2023-08-20,3,193.53,580.59
ORD_02340,CUST_0789,PROD_009,2023-08-20,4,329.62,1318.48
ORD_04416,CUST_0334,PROD_050,2023-08-20,1,78.87,78.87
ORD_03572,CUST_0837,PROD_045,2023-08-20,2,188.65,377.3
ORD_00184,CUST_0628,PROD_037,2023-08-20,4,326.45,1305.8
ORD_04545,CUST_0656,PROD_042,2023-08-20,1,162.5,162.5
ORD_01062,CUST_0356,PROD_047,2023-08-21,5,494.14,2470.7
ORD_03814,CUST_0984,PROD_032,2023-08-21,4,79.87,319.48
ORD_03869,CUST_0552,PROD_019,2023-08-21,1,412.99,412.99
ORD_01242,CUST_0857,PROD_003,2023-08-21,3,292.83,878.49
ORD_00320,CUST_0983,PROD_015,2023-08-21,1,160.09,160.09
ORD_01826,CUST_0648,PROD_002,2023-08-21,4,248.14,992.56
ORD_04255,CUST_0626,PROD_037,2023-08-21,4,326.45,1305.8
ORD_03641,CUST_0939,PROD_009,2023-08-21,5,329.62,1648.1
ORD_04744,CUST_0166,PROD_020,2023-08-22,1,430.21,430.21
ORD_02979,CUST_0083,PROD_031,2023-08-22,2,220.96,441.92
ORD_03045,CUST_0593,PROD_002,2023-08-22,1,248.14,248.14
ORD_01373,CUST_0401,PROD_014,2023-08-22,3,144.94,434.82
ORD_01500,CUST_0540,PROD_032,2023-08-22,3,79.87,239.61
ORD_00516,CUST_0644,PROD_021,2023-08-22,3,459.15,1377.4499999999998
ORD_03400,CUST_0050,PROD_006,2023-08-22,4,283.73,1134.92
ORD_02699,CUST_0985,PROD_028,2023-08-22,4,347.32,1389.28
ORD_00887,CUST_0424,PROD_043,2023-08-22,5,341.79,1708.95
ORD_03648,CUST_0919,PROD_025,2023-08-22,5,191.87,959.35
ORD_03591,CUST_0832,PROD_050,2023-08-22,1,78.87,78.87
ORD_04004,CUST_0530,PROD_036,2023-08-22,3,22.47,67.41
ORD_02622,CUST_0226,PROD_033,2023-08-22,1,446.15,446.15
ORD_02037,CUST_0532,PROD_001,2023-08-23,1,154.57,154.57
ORD_00604,CUST_0252,PROD_001,2023-08-23,5,154.57,772.8499999999999
ORD_01487,CUST_0085,PROD_019,2023-08-23,1,412.99,412.99
ORD_02957,CUST_0493,PROD_012,2023-08-23,3,220.67,662.01
ORD_00580,CUST_0207,PROD_026,2023-08-23,1,304.53,304.53
ORD_00616,CUST_0142,PROD_024,2023-08-23,2,295.28,590.56
ORD_02960,CUST_0337,PROD_036,2023-08-23,5,22.47,112.35
ORD_00443,CUST_0648,PROD_017,2023-08-23,2,228.75,457.5
ORD_02927,CUST_0449,PROD_027,2023-08-23,5,355.74,1778.7
ORD_00237,CUST_0574,PROD_005,2023-08-23,5,70.27,351.34999999999997
ORD_03731,CUST_0766,PROD_010,2023-08-23,5,424.35,2121.75
ORD_02363,CUST_0026,PROD_034,2023-08-23,2,179.48,358.96
ORD_01269,CUST_0268,PROD_036,2023-08-23,1,22.47,22.47
ORD_02045,CUST_0371,PROD_022,2023-08-23,4,221.18,884.72
ORD_01877,CUST_0089,PROD_039,2023-08-23,1,176.9,176.9
ORD_02421,CUST_0809,PROD_047,2023-08-23,3,494.14,1482.42
